tau,beta,fx_cost,n_runs,avg_gap_before_mean,avg_gap_before_std,avg_gap_after_mean,avg_gap_after_std,max_gap_after_mean,max_gap_after_std,recovery_time_mean,recovery_time_std,vol_before_mean,vol_before_std,vol_after_mean,vol_after_std,final_gap_mean,final_gap_std,recovery_b_mean,recovery_b_std
0.5,0.4,0.0,20,3.084553999999998,1.2524771796067926,5.098671000000008,0.9519999404129792,6.6224000000000105,2.0071067524647184,0.0,0.0,0.00017709829755526953,0.0003761187866178404,0.0006500272974177389,0.00022162264616864413,5.096450000000007,0.1168415368644301,31.3,32.11836660984195
0.5,0.4,0.001,20,1.7816000000000052,1.2461011921399647,3.942869000000008,1.717258820212887,6.878400000000008,2.4954044372131703,13.692307692307692,20.204721458876122,0.0004317962552706593,0.00010821690466840625,0.00474384584217184,0.005971591796362669,3.472850000000009,1.719102130244312,9.35,6.815423684555496
0.5,0.4,0.003,20,1.808960000000005,1.2345056365755687,3.492731000000007,1.6825103259428213,7.142350000000006,2.507367612604276,12.266666666666667,18.858369368481867,0.0004613827033201218,0.0001305827577462236,0.006702999250171491,0.006387985385477377,2.9571000000000067,1.5741630324180471,8.15,7.125011542003579
0.5,0.4,0.005,20,1.8134500000000053,1.2585162941462416,4.077413000000008,1.7456764440094512,6.820000000000007,2.6414180601375983,9.636363636363637,13.298667055556562,0.0004177534690082131,0.0001499692002345654,0.0049694135530395315,0.006059825695057202,3.5928500000000083,1.4028132739530754,10.0,7.847225456708955
0.5,0.4,0.01,20,1.8348600000000044,1.275345212461072,4.499644000000008,1.4200478489877506,6.7578500000000075,2.41630246614424,11.666666666666666,14.79864858694874,0.00038295973456770564,0.00011137803658201829,0.0033404963194333184,0.004729043836848798,4.185100000000007,1.3403092691025082,12.55,7.653516563611376
0.5,0.6,0.0,20,2.9680859999999982,1.2277608616476088,3.661011000000008,0.6700196254305586,4.858150000000011,1.2567242412005328,15.214285714285714,33.88255410277497,0.00017709829755526953,0.0003761187866178404,0.000642887753423866,0.0002337494293225849,3.8981000000000066,0.0894844296953095,40.65,39.26733609771009
0.5,0.6,0.001,20,1.7816000000000052,1.2461011921399647,3.340184000000008,1.340016424889128,6.332650000000006,2.295496673122355,18.642857142857142,25.242233056334964,0.0004317962552706593,0.00010821690466840625,0.004764284504617323,0.005898743705738112,2.9344000000000108,1.3623902138289343,11.8,9.506784281155277
0.5,0.6,0.003,20,1.808960000000005,1.2345056365755687,3.0361050000000067,1.275529011242418,6.645900000000006,2.2221699423382515,16.625,24.113274352522097,0.0004613827033201218,0.0001305827577462236,0.006641590683056519,0.006283187841297854,2.564950000000009,1.2405769657279406,9.85,9.675117298350553
0.5,0.6,0.005,20,1.8134500000000053,1.2585162941462416,3.4113640000000074,1.2685223209720102,6.165650000000006,2.241853656780714,17.416666666666668,25.808590301163942,0.0004177534690082131,0.0001499692002345654,0.0049927561121931845,0.005991522302734097,3.026100000000009,1.0445907231769622,13.1,11.36893273702274
0.5,0.6,0.01,20,1.8348600000000044,1.275345212461072,3.5898420000000066,0.9434606302086399,5.699400000000005,2.1813837086149057,12.6,10.946333734279357,0.00038295973456770564,0.00011137803658201829,0.0032992304724362813,0.004619617328429721,3.4110500000000075,0.957414361980387,17.4,11.522974762118551
1.0,0.0,0.0,20,2.819597000000004,2.0474745324477506,12.328838000000008,1.4715772296331369,13.24730000000001,2.0170083396221403,,,0.0001156300433571827,0.00030115288498889337,0.0005535380268675078,0.00011362082042484704,12.189700000000009,0.1913514539985725,1.0,0.0
1.0,0.0,0.001,20,4.58415000000001,1.9176347183856197,10.112056000000008,3.478939242147179,12.871100000000009,3.471509513923758,1.8,3.492849839314596,0.0003518053699110916,0.00014606136144750513,0.0019086692011095463,0.004267582260466119,8.183700000000007,3.60529632478021,1.0,0.0
1.0,0.0,0.003,20,4.63274000000001,1.904798582085726,10.119373000000008,3.4974875832819747,12.873450000000009,3.5568678485579506,1.8,3.492849839314596,0.0003426307974609723,0.0001530191385890123,0.0019102411908427023,0.004267105281179635,8.178200000000007,3.616894416630466,1.0,0.0
1.0,0.0,0.005,20,4.64134000000001,1.9002497476855387,9.745147000000006,3.819880833491374,12.52230000000001,3.8164154041249376,2.7142857142857144,4.347960660443227,0.0003137466367869907,0.0001632638435529449,0.002461574145507977,0.004846487254106971,8.219200000000004,3.860807872917138,1.0,0.0
1.0,0.0,0.01,20,4.726340000000009,1.828548343531444,10.36355200000001,3.3507385084384946,12.765550000000008,3.6186644595834827,2.0,3.0550504633038935,0.0002611176329396926,0.000166297882728335,0.0025264496038600467,0.005015199386971755,9.50825000000001,3.274164367076212,1.0,0.0
1.0,0.2,0.0,20,2.732763000000004,1.9242174330609882,8.270531000000009,0.9441746568461404,10.15755000000001,2.294381661340315,71.0,,0.0001156300433571827,0.00030115288498889337,0.0007751988514845018,0.00017291582161373283,7.289550000000011,0.1271784800564706,10.85,9.975100579891281
1.0,0.2,0.001,20,4.58415000000001,1.9176347183856197,7.719493000000007,1.987293344990408,11.02995000000001,3.0853551612500993,64.61538461538461,78.20117055980093,0.0003518053699110916,0.00014606136144750513,0.002075549822054569,0.004000033010812788,5.684900000000008,1.6584497168011745,9.6,11.762563272384218
1.0,0.2,0.003,20,4.63274000000001,1.904798582085726,7.732547000000008,1.9893648492582292,11.04395000000001,3.1021844676054697,68.35714285714286,76.32280347098323,0.0003426307974609723,0.0001530191385890123,0.0020770837446918355,0.003999611887393108,5.679400000000007,1.677213020397074,9.45,11.949344840001194
1.0,0.2,0.005,20,4.64134000000001,1.9002497476855387,7.385834000000007,2.0667941492292905,10.689850000000007,3.426149507829452,50.0,76.10190536379493,0.0003137466367869907,0.0001632638435529449,0.0024948448463482237,0.004413271936227321,5.739100000000006,1.7229725507176021,9.65,11.779889196154784
1.0,0.2,0.01,20,4.726340000000009,1.828548343531444,7.71235000000001,1.9504218086028684,10.77265000000001,3.240938448805742,36.90909090909091,56.707062250577835,0.0002611176329396926,0.000166297882728335,0.002596038165661115,0.004645107615034987,6.54010000000001,1.4932110190352947,8.15,5.896252154859408
